RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
3121761065,Mid Atlantic,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,22181,Female,45-60,"$150,000+",Some college,South Atlantic
3120649639,Weird,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,27520,Female,45-60,"$150,000+",Some college,South Atlantic
3121645620,southeast,Not much,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,33756,Female,45-60,"$150,000+",Some college,South Atlantic
3124001180,South eastern United States,Not at all,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,33326,Male,45-60,"$150,000+",Some college,South Atlantic
3123787831,Southeast,Not at all,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,30720,Female,45-60,"$150,000+",Some college,South Atlantic
3123170915,South east,Not at all,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,34761,Male,45-60,"$150,000+",Some college,South Atlantic
3123154772,American south,Not at all,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,32776,Male,45-60,"$150,000+",Some college,South Atlantic
3123286490,very sunny,Not much,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,33619,Male,45-60,"$150,000+",Some college,South Atlantic
3120890315,Southeastern,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,31201,Female,30-44,"$150,000+",Some college,South Atlantic
3122568068,East,Not much,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,25401,Female,30-44,"$150,000+",Some college,South Atlantic
3123286296,Mid-Atlantic.,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,20147,Male,30-44,"$150,000+",Some college,South Atlantic
3123171086,mid-atlantic,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,21061,Female,30-44,"$150,000+",Some college,South Atlantic
3120830114,Southeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,32608,Female,18-29,"$150,000+",Some college,South Atlantic
3124543591,Appalachia,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,25411,Male,18-29,"$150,000+",Some college,South Atlantic
3122472057,"Paradise, Florida is amazing",Not at all,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,32304,Male,18-29,"$150,000+",Some college,South Atlantic
3122465539,Northeast,Not at all,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,19810,Male,18-29,"$150,000+",Some college,South Atlantic
3122091894,The Southeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,29349,Male,18-29,"$150,000+",Some college,South Atlantic
3122745106,"girls, trucks and beer bitch",Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,29621,Male,18-29,"$150,000+",Some college,South Atlantic
3122536092,South,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,32308,Female,> 60,"$100,000 - $149,999",Some college,South Atlantic
3122419329,Southeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,33785,Female,> 60,"$100,000 - $149,999",Some college,South Atlantic
3122725874,The south,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,34240,Female,30-44,"$100,000 - $149,999",Some college,South Atlantic
3122724838,Backwards,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,29405,Female,30-44,"$100,000 - $149,999",Some college,South Atlantic
3122724573,Southeastern United States of America,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,31021,Male,30-44,"$100,000 - $149,999",Some college,South Atlantic
3124038014,Middle Atlantic,Not at all,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,23970,Male,> 60,"$50,000 - $99,999",Some college,South Atlantic
3122377279,South Florida,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,33473,Male,> 60,"$50,000 - $99,999",Some college,South Atlantic
3122776676,Southeast,Not much,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,28601,Male,> 60,"$50,000 - $99,999",Some college,South Atlantic
3122408221,sunny,Not at all,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,34231,Female,45-60,"$50,000 - $99,999",Some college,South Atlantic
3122781964,Sunny south fl,Some,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,33472,Female,45-60,"$50,000 - $99,999",Some college,South Atlantic
3122171076,The subtropics,Not much,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,33774,Male,45-60,"$50,000 - $99,999",Some college,South Atlantic
3122551606,southeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,28173,Female,30-44,"$50,000 - $99,999",Some college,South Atlantic
3121895521,South,Not at all,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,32963,Female,30-44,"$50,000 - $99,999",Some college,South Atlantic
3120992419,South East,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,32835,Female,30-44,"$50,000 - $99,999",Some college,South Atlantic
3121593995,Mid Atlantic,Not at all,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,21651,Male,30-44,"$50,000 - $99,999",Some college,South Atlantic
3122276206,north central,Some,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,26150,Male,30-44,"$50,000 - $99,999",Some college,South Atlantic
3122331176,The Northeast,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,21701,Male,18-29,"$50,000 - $99,999",Some college,South Atlantic
3125144841,A grievously sad and sorry excuse for what the locals think of as a modern world.,Some,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,27526,Male,18-29,"$50,000 - $99,999",Some college,South Atlantic
3121737836,Southeast Georgia,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,31566,Female,> 60,"$25,000 - $49,999",Some college,South Atlantic
3121885519,North America,Not much,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,30506,Female,> 60,"$25,000 - $49,999",Some college,South Atlantic
3123177468,Southeast,Not at all,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,32803,Female,> 60,"$25,000 - $49,999",Some college,South Atlantic
3122435125,The Regressive South,Not at all,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,28227,Male,> 60,"$25,000 - $49,999",Some college,South Atlantic
3122430626,busy & popular,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,33319,Male,> 60,"$25,000 - $49,999",Some college,South Atlantic
3120907908,southeast,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,33134,Male,> 60,"$25,000 - $49,999",Some college,South Atlantic
3121799943,Mid-Atlantic,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,24572,Female,45-60,"$25,000 - $49,999",Some college,South Atlantic
3122343834,mid south,Not much,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,28792,Female,45-60,"$25,000 - $49,999",Some college,South Atlantic
3122385954,northeast,Not at all,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,21046,Female,30-44,"$25,000 - $49,999",Some college,South Atlantic
3121923433,east coast,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,25705,Female,30-44,"$25,000 - $49,999",Some college,South Atlantic
3120886338,South,Not at all,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,29620,Female,18-29,"$25,000 - $49,999",Some college,South Atlantic
3125673633,The South,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,27502,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3124874929,The south,Not at all,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,32571,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3123962714,The South,Not at all,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,29466,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3122816302,city,Not much,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,22303,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3121953123,East,Not much,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,33033,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3124893343,South,Some,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,29615,Male,18-29,"$25,000 - $49,999",Some college,South Atlantic
3122696184,South Atlantic,Not at all,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,33417,Female,> 60,"$0 - $24,999",Some college,South Atlantic
3122246848,Southeast,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,27217,Female,> 60,"$0 - $24,999",Some college,South Atlantic
3122691135,south east,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,33021,Female,> 60,"$0 - $24,999",Some college,South Atlantic
3124005210,Mid-Atlantic,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,26260,Male,> 60,"$0 - $24,999",Some college,South Atlantic
3120776993,Central Florida,Not at all,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,32824,Female,45-60,"$0 - $24,999",Some college,South Atlantic
3122151243,usa,Not at all,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,34743,Male,30-44,"$0 - $24,999",Some college,South Atlantic
3122729727,Beautiful mountain town mixed with college town.,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,26505,Female,18-29,"$0 - $24,999",Some college,South Atlantic
3122681703,The south,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,28390,Male,18-29,"$0 - $24,999",Some college,South Atlantic
3122829550,Mid-Atlantic,Not at all,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,21227,Female,> 60,,Some college,South Atlantic
3122377984,Northeast shore,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,21740,Female,45-60,,Some college,South Atlantic
3125233432,The Lowcountry,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,29464,Male,18-29,"$150,000+",High school degree,South Atlantic
3122564581,east coast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,21234,Male,18-29,"$150,000+",High school degree,South Atlantic
3121509430,South,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,29642,Male,18-29,"$150,000+",High school degree,South Atlantic
3123112767,"Safe, mild expenses",Not much,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,22152,Male,18-29,"$150,000+",High school degree,South Atlantic
3123471168,Sourheast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,34219,Female,> 60,"$100,000 - $149,999",High school degree,South Atlantic
3125834929,The South,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,30030,Male,18-29,"$100,000 - $149,999",High school degree,South Atlantic
3122238056,south central Virginia,Not at all,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,23841,Female,> 60,"$50,000 - $99,999",High school degree,South Atlantic
3124064632,southeastern,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,24018,Male,> 60,"$50,000 - $99,999",High school degree,South Atlantic
3121312578,Paradise,Not at all,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,32810,Female,45-60,"$50,000 - $99,999",High school degree,South Atlantic
3122792536,southeast,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,28227,Male,45-60,"$50,000 - $99,999",High school degree,South Atlantic
3123119361,The dirty south,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,34683,Female,30-44,"$50,000 - $99,999",High school degree,South Atlantic
3122401353,southeast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,32114,Male,30-44,"$50,000 - $99,999",High school degree,South Atlantic
3120859740,South eastern,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,29061,Female,> 60,"$25,000 - $49,999",High school degree,South Atlantic
3123279219,the gulf coast,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,33763,Female,> 60,"$25,000 - $49,999",High school degree,South Atlantic
3122552692,West Virginia,Not at all,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,25541,Male,18-29,"$25,000 - $49,999",High school degree,South Atlantic
3122096645,Suthe eastern US,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,33027,Female,> 60,"$0 - $24,999",High school degree,South Atlantic
3122943839,the southeast,Not at all,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,31061,Male,45-60,"$0 - $24,999",High school degree,South Atlantic
3124986927,badlands,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,33613,Male,30-44,"$0 - $24,999",High school degree,South Atlantic
3122569848,"Rural, small town, country",Not at all,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,31092,Female,45-60,,High school degree,South Atlantic
3123658760,the south,A lot,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,30052,Female,18-29,"$100,000 - $149,999",Less than high school degree,South Atlantic
3122795190,east,Not at all,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,21060,Male,> 60,"$50,000 - $99,999",Less than high school degree,South Atlantic
3123302883,southern peninsula,Not much,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,32117,Female,30-44,"$25,000 - $49,999",Less than high school degree,South Atlantic
3123140631,Beachy,Not at all,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,33584,Female,18-29,"$25,000 - $49,999",Less than high school degree,South Atlantic
3123052759,Florida,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,33469,Male,18-29,"$25,000 - $49,999",Less than high school degree,South Atlantic
3126056299,north america,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,26354,Male,30-44,"$0 - $24,999",Less than high school degree,South Atlantic
3123350246,Mid-atlantic,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,20018,Male,18-29,"$0 - $24,999",Less than high school degree,South Atlantic
3122829655,North,Not at all,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27560,Male,30-44,"$0 - $24,999",,South Atlantic
3122520515,South,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,27406,Female,45-60,,,South Atlantic
3123061689,Glober atlanta,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,30263,Female,45-60,,,South Atlantic
3122516224,Southeast,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,30041,Male,45-60,,,South Atlantic
3122410781,Southeast,Not much,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,28607,Female,18-29,,,South Atlantic
3122187629,Midwest,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,63101,Female,> 60,"$150,000+",Graduate degree,West North Central
3122854687,Midwest,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,63017,Female,> 60,"$150,000+",Graduate degree,West North Central
3123975943,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,63132,Female,> 60,"$150,000+",Graduate degree,West North Central
3123795124,midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,63038,Female,> 60,"$150,000+",Graduate degree,West North Central
3123115882,Mid-West.,A lot,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,50265,Female,> 60,"$150,000+",Graduate degree,West North Central
3122839741,central plains,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,67502,Female,> 60,"$150,000+",Graduate degree,West North Central
3122558933,the Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,52807,Female,> 60,"$150,000+",Graduate degree,West North Central
3122915009,Midwest,Some,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55438,Female,> 60,"$150,000+",Graduate degree,West North Central
3122453620,MIdwest,Some,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,58201,Female,> 60,"$150,000+",Graduate degree,West North Central
3121735557,Midwest,Some,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,67211,Female,> 60,"$150,000+",Graduate degree,West North Central
3124938475,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,68801,Male,> 60,"$150,000+",Graduate degree,West North Central
3122555902,the midwest,Some,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,63141,Male,> 60,"$150,000+",Graduate degree,West North Central
3122075212,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55120,Female,45-60,"$150,000+",Graduate degree,West North Central
3121354553,Midwest,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55024,Female,45-60,"$150,000+",Graduate degree,West North Central
3120869299,Central US,Some,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,68130,Female,45-60,"$150,000+",Graduate degree,West North Central
3123316006,Plains,Not much,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,68135,Male,45-60,"$150,000+",Graduate degree,West North Central
3125460697,Cold,A lot,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55419,Male,45-60,"$150,000+",Graduate degree,West North Central
3123677257,Upper Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55406,Male,45-60,"$150,000+",Graduate degree,West North Central
3122664346,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55013,Male,45-60,"$150,000+",Graduate degree,West North Central
3124845886,Midwest,A lot,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55812,Female,30-44,"$150,000+",Graduate degree,West North Central
3121730195,Midwest,A lot,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55113,Female,30-44,"$150,000+",Graduate degree,West North Central
3123181914,Midwest,Some,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,52411,Female,30-44,"$150,000+",Graduate degree,West North Central
3124801805,Midwest,A lot,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55016,Male,30-44,"$150,000+",Graduate degree,West North Central
3126053872,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,55364,Male,30-44,"$150,000+",Graduate degree,West North Central
3122100375,The Midwest,Not much,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,66219,Female,18-29,"$150,000+",Graduate degree,West North Central
3121876629,Midwest,Not much,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55418,Female,18-29,"$150,000+",Graduate degree,West North Central
3124594389,Upper midwest,A lot,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55439,Female,> 60,"$100,000 - $149,999",Graduate degree,West North Central
3122904258,Midwesterner,A lot,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,55398,Female,> 60,"$100,000 - $149,999",Graduate degree,West North Central
3122898488,Midwest,A lot,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,56309,Female,> 60,"$100,000 - $149,999",Graduate degree,West North Central
3122609538,Upper Midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55117,Male,> 60,"$100,000 - $149,999",Graduate degree,West North Central
3122992975,rural,A lot,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,65233,Male,> 60,"$100,000 - $149,999",Graduate degree,West North Central
3122823169,Midwest,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,66061,Female,45-60,"$100,000 - $149,999",Graduate degree,West North Central
3122077063,midwest,Not much,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55449,Male,45-60,"$100,000 - $149,999",Graduate degree,West North Central
3121736844,midwest,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,68045,Male,45-60,"$100,000 - $149,999",Graduate degree,West North Central
3124175767,the midwest,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,68502,Female,30-44,"$100,000 - $149,999",Graduate degree,West North Central
3123280304,Midwest,A lot,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,65616,Female,30-44,"$100,000 - $149,999",Graduate degree,West North Central
3123229567,Midwest,A lot,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,68920,Female,30-44,"$100,000 - $149,999",Graduate degree,West North Central
3126508214,Midwest,Some,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,55426,Male,30-44,"$100,000 - $149,999",Graduate degree,West North Central
3121522140,Upper midwest,Some,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,58102,Male,30-44,"$100,000 - $149,999",Graduate degree,West North Central
